"ts_id","tutor_id","tutoring_subject","is_linked","is_qualified"
229567,442,"Vocabulary",0,0
54067,442,"Elementary (K-6th)",0,0
15067,442,"ADD/ADHD",0,0
132067,442,"Phonics",0,0
161317,442,"Public Speaking",0,0
214942,442,"Study Skills",0,0
200317,442,"Special Needs",0,0
224693,443,"Trigonometry",0,0
24818,443,"Algebra 2",0,0
39443,443,"Calculus",0,0
88193,443,"Geometry",0,0
19943,443,"Algebra 1",0,0
146693,443,"Precalculus",0,0
5318,443,"ACT Math",0,0
229569,444,"Vocabulary",0,0
239319,444,"Writing",0,0
68694,444,"English",0,0
166194,444,"Reading",0,0
107694,444,"Literature",0,0
156444,444,"Proofreading",0,0
161319,444,"Public Speaking",0,0
205195,445,"Spelling",0,0
166195,445,"Reading",0,0
117445,445,"Microsoft PowerPoint",0,0
229570,445,"Vocabulary",0,0
49195,445,"ESL/ESOL",0,0
122320,445,"Microsoft Word",0,0
49196,446,"ESL/ESOL",0,0
185696,446,"SAT Writing",0,0
156446,446,"Proofreading",0,0
239321,446,"Writing",0,0
97946,446,"Grammar",0,0
171072,447,"Regents",0,0
73572,447,"European History",0,0
132072,447,"Phonics",0,0
63822,447,"Elementary Science",0,0
214947,447,"Study Skills",0,0
180822,447,"SAT Reading",0,0
93072,447,"Government & Politics",0,0
185697,447,"SAT Writing",0,0
15072,447,"ADD/ADHD",0,0
127197,447,"PSAT",0,0
229572,447,"Vocabulary",0,0
200322,447,"Special Needs",0,0
54072,447,"Elementary (K-6th)",0,0
239322,447,"Writing",0,0
78447,447,"GED",0,0
166197,447,"Reading",0,0
107697,447,"Literature",0,0
29697,447,"American History",0,0
83322,447,"Geography",0,0
205197,447,"Spelling",0,0
97947,447,"Grammar",0,0
447,447,"ACT English",0,0
161322,447,"Public Speaking",0,0
234447,447,"World History",0,0
190572,447,"Social Studies",0,0
68697,447,"English",0,0
156447,447,"Proofreading",0,0
5322,447,"ACT Math",0,0
34572,447,"Biology",0,0
10197,447,"ACT Reading",0,0
49197,447,"ESL/ESOL",0,0
132073,448,"Phonics",0,0
205198,448,"Spelling",0,0
166198,448,"Reading",0,0
107698,448,"Literature",0,0
83323,448,"Geography",0,0
54073,448,"Elementary (K-6th)",0,0
239323,448,"Writing",0,0
214948,448,"Study Skills",0,0
97948,448,"Grammar",0,0
156448,448,"Proofreading",0,0
68698,448,"English",0,0
63823,448,"Elementary Science",0,0
229573,448,"Vocabulary",0,0
97949,449,"Grammar",0,0
49199,449,"ESL/ESOL",0,0
161324,449,"Public Speaking",0,0
229574,449,"Vocabulary",0,0
15074,449,"ADD/ADHD",0,0
68699,449,"English",0,0
107699,449,"Literature",0,0
219824,449,"TOEFL",0,0
78449,449,"GED",0,0
166199,449,"Reading",0,0
185699,449,"SAT Writing",0,0
239324,449,"Writing",0,0
180824,449,"SAT Reading",0,0
156449,449,"Proofreading",0,0
195449,449,"Spanish",0,0
68700,450,"English",0,0
54075,450,"Elementary (K-6th)",0,0
107700,450,"Literature",0,0
239325,450,"Writing",0,0
49200,450,"ESL/ESOL",0,0
166200,450,"Reading",0,0
97950,450,"Grammar",0,0
132075,450,"Phonics",0,0
161325,450,"Public Speaking",0,0
229575,450,"Vocabulary",0,0
68701,451,"English",0,0
214951,451,"Study Skills",0,0
127201,451,"PSAT",0,0
219826,451,"TOEFL",0,0
97951,451,"Grammar",0,0
171076,451,"Regents",0,0
49201,451,"ESL/ESOL",0,0
190576,451,"Social Studies",0,0
185701,451,"SAT Writing",0,0
229576,451,"Vocabulary",0,0
78451,451,"GED",0,0
10201,451,"ACT Reading",0,0
132076,451,"Phonics",0,0
234451,451,"World History",0,0
451,451,"ACT English",0,0
156451,451,"Proofreading",0,0
58951,451,"Elementary Math",0,0
54076,451,"Elementary (K-6th)",0,0
180826,451,"SAT Reading",0,0
107701,451,"Literature",0,0
29701,451,"American History",0,0
63826,451,"Elementary Science",0,0
205201,451,"Spelling",0,0
166201,451,"Reading",0,0
239326,451,"Writing",0,0
73576,451,"European History",0,0
161326,451,"Public Speaking",0,0
68702,452,"English",0,0
156452,452,"Proofreading",0,0
239327,452,"Writing",0,0
161327,452,"Public Speaking",0,0
229577,452,"Vocabulary",0,0
166202,452,"Reading",0,0
97952,452,"Grammar",0,0
54077,452,"Elementary (K-6th)",0,0
205202,452,"Spelling",0,0
102827,452,"Handwriting",0,0
107702,452,"Literature",0,0
58953,453,"Elementary Math",0,0
156453,453,"Proofreading",0,0
166203,453,"Reading",0,0
54078,453,"Elementary (K-6th)",0,0
205203,453,"Spelling",0,0
68703,453,"English",0,0
239328,453,"Writing",0,0
214953,453,"Study Skills",0,0
97953,453,"Grammar",0,0
229578,453,"Vocabulary",0,0
102828,453,"Handwriting",0,0
107703,453,"Literature",0,0
54079,454,"Elementary (K-6th)",0,0
58954,454,"Elementary Math",0,0
229579,454,"Vocabulary",0,0
166204,454,"Reading",0,0
97954,454,"Grammar",0,0
205204,454,"Spelling",0,0
214954,454,"Study Skills",0,0
132079,454,"Phonics",0,0
166205,455,"Reading",0,0
161330,455,"Public Speaking",0,0
102830,455,"Handwriting",0,0
122330,455,"Microsoft Word",0,0
117455,455,"Microsoft PowerPoint",0,0
68706,456,"English",0,0
166206,456,"Reading",0,0
156456,456,"Proofreading",0,0
229581,456,"Vocabulary",0,0
239331,456,"Writing",0,0
97956,456,"Grammar",0,0
161331,456,"Public Speaking",0,0
229582,457,"Vocabulary",0,0
97957,457,"Grammar",0,0
54082,457,"Elementary (K-6th)",0,0
166207,457,"Reading",0,0
171082,457,"Regents",0,0
102832,457,"Handwriting",0,0
205207,457,"Spelling",0,0
166208,458,"Reading",0,0
68708,458,"English",0,0
107708,458,"Literature",0,0
239333,458,"Writing",0,0
229583,458,"Vocabulary",0,0
97958,458,"Grammar",0,0
97959,459,"Grammar",0,0
175960,460,"SAT Math",0,0
19960,460,"Algebra 1",0,0
205210,460,"Spelling",0,0
88210,460,"Geometry",0,0
63835,460,"Elementary Science",0,0
214960,460,"Study Skills",0,0
141835,460,"Prealgebra",0,0
34585,460,"Biology",0,0
200335,460,"Special Needs",0,0
97960,460,"Grammar",0,0
166210,460,"Reading",0,0
58960,460,"Elementary Math",0,0
49210,460,"ESL/ESOL",0,0
239336,461,"Writing",0,0
210086,461,"Statistics",0,0
127211,461,"PSAT",0,0
19961,461,"Algebra 1",0,0
97961,461,"Grammar",0,0
175961,461,"SAT Math",0,0
39461,461,"Calculus",0,0
166211,461,"Reading",0,0
151586,461,"Probability",0,0
146711,461,"Precalculus",0,0
5336,461,"ACT Math",0,0
29711,461,"American History",0,0
141836,461,"Prealgebra",0,0
156461,461,"Proofreading",0,0
229586,461,"Vocabulary",0,0
24836,461,"Algebra 2",0,0
107711,461,"Literature",0,0
180836,461,"SAT Reading",0,0
132087,462,"Phonics",0,0
93087,462,"Government & Politics",0,0
190587,462,"Social Studies",0,0
229587,462,"Vocabulary",0,0
54087,462,"Elementary (K-6th)",0,0
166212,462,"Reading",0,0
205212,462,"Spelling",0,0
214962,462,"Study Skills",0,0
29712,462,"American History",0,0
239337,462,"Writing",0,0
10213,463,"ACT Reading",0,0
180838,463,"SAT Reading",0,0
107713,463,"Literature",0,0
239338,463,"Writing",0,0
156463,463,"Proofreading",0,0
463,463,"ACT English",0,0
166213,463,"Reading",0,0
49213,463,"ESL/ESOL",0,0
68713,463,"English",0,0
229588,463,"Vocabulary",0,0
97963,463,"Grammar",0,0
185713,463,"SAT Writing",0,0
97964,464,"Grammar",0,0
166214,464,"Reading",0,0
239339,464,"Writing",0,0
107714,464,"Literature",0,0
68714,464,"English",0,0
49214,464,"ESL/ESOL",0,0
229589,464,"Vocabulary",0,0
195465,465,"Spanish",0,0
214966,466,"Study Skills",0,0
107716,466,"Literature",0,0
97966,466,"Grammar",0,0
229591,466,"Vocabulary",0,0
166216,466,"Reading",0,0
132091,466,"Phonics",0,0
205216,466,"Spelling",0,0
102841,466,"Handwriting",0,0
54091,466,"Elementary (K-6th)",0,0
219842,467,"TOEFL",0,0
214967,467,"Study Skills",0,0
205217,467,"Spelling",0,0
166217,467,"Reading",0,0
107717,467,"Literature",0,0
102842,467,"Handwriting",0,0
68717,467,"English",0,0
239342,467,"Writing",0,0
180842,467,"SAT Reading",0,0
49217,467,"ESL/ESOL",0,0
185717,467,"SAT Writing",0,0
161342,467,"Public Speaking",0,0
229592,467,"Vocabulary",0,0
200343,468,"Special Needs",0,0
122343,468,"Microsoft Word",0,0
175968,468,"SAT Math",0,0
166219,469,"Reading",0,0
73594,469,"European History",0,0
29719,469,"American History",0,0
122344,469,"Microsoft Word",0,0
107719,469,"Literature",0,0
239344,469,"Writing",0,0
214969,469,"Study Skills",0,0
117469,469,"Microsoft PowerPoint",0,0
83344,469,"Geography",0,0
93094,469,"Government & Politics",0,0
190594,469,"Social Studies",0,0
68719,469,"English",0,0
54094,469,"Elementary (K-6th)",0,0
229594,469,"Vocabulary",0,0
97969,469,"Grammar",0,0
205219,469,"Spelling",0,0
234469,469,"World History",0,0
49220,470,"ESL/ESOL",0,0
166221,471,"Reading",0,0
156471,471,"Proofreading",0,0
29721,471,"American History",0,0
229596,471,"Vocabulary",0,0
239346,471,"Writing",0,0
214971,471,"Study Skills",0,0
54096,471,"Elementary (K-6th)",0,0
97971,471,"Grammar",0,0
107721,471,"Literature",0,0
68721,471,"English",0,0
214972,472,"Study Skills",0,0
102847,472,"Handwriting",0,0
229597,472,"Vocabulary",0,0
166222,472,"Reading",0,0
97972,472,"Grammar",0,0
63847,472,"Elementary Science",0,0
141847,472,"Prealgebra",0,0
151597,472,"Probability",0,0
132097,472,"Phonics",0,0
15097,472,"ADD/ADHD",0,0
200347,472,"Special Needs",0,0
210097,472,"Statistics",0,0
54097,472,"Elementary (K-6th)",0,0
19972,472,"Algebra 1",0,0
239347,472,"Writing",0,0
58972,472,"Elementary Math",0,0
156472,472,"Proofreading",0,0
205222,472,"Spelling",0,0
161348,473,"Public Speaking",0,0
107723,473,"Literature",0,0
229598,473,"Vocabulary",0,0
156473,473,"Proofreading",0,0
54098,473,"Elementary (K-6th)",0,0
166223,473,"Reading",0,0
49223,473,"ESL/ESOL",0,0
68723,473,"English",0,0
239348,473,"Writing",0,0
97973,473,"Grammar",0,0
205223,473,"Spelling",0,0
214973,473,"Study Skills",0,0
93099,474,"Government & Politics",0,0
97974,474,"Grammar",0,0
239349,474,"Writing",0,1
195474,474,"Spanish",0,1
166224,474,"Reading",0,0
49224,474,"ESL/ESOL",0,0
180849,474,"SAT Reading",0,0
73599,474,"European History",0,0
122349,474,"Microsoft Word",0,1
78474,474,"GED",0,0
185724,474,"SAT Writing",0,1
229599,474,"Vocabulary",0,1
29724,474,"American History",0,0
107724,474,"Literature",0,0
68724,474,"English",0,0
234474,474,"World History",0,1
156474,474,"Proofreading",0,0
68725,475,"English",0,0
97975,475,"Grammar",0,0
475,475,"ACT English",0,0
171100,475,"Regents",0,0
166225,475,"Reading",0,0
156475,475,"Proofreading",0,0
49225,475,"ESL/ESOL",0,0
107725,475,"Literature",0,0
229600,475,"Vocabulary",0,1
34600,475,"Biology",0,0
10225,475,"ACT Reading",0,0
239350,475,"Writing",0,1
180850,475,"SAT Reading",0,0
161350,475,"Public Speaking",0,0
44350,475,"Chemistry",0,0
185725,475,"SAT Writing",0,1
97976,476,"Grammar",0,0
156476,476,"Proofreading",0,0
229601,476,"Vocabulary",0,0
54101,476,"Elementary (K-6th)",0,0
205226,476,"Spelling",0,0
58976,476,"Elementary Math",0,0
68726,476,"English",0,0
161351,476,"Public Speaking",0,0
49226,476,"ESL/ESOL",0,0
476,476,"ACT English",0,0
166226,476,"Reading",0,0
214976,476,"Study Skills",0,0
185726,476,"SAT Writing",0,0
122351,476,"Microsoft Word",0,0
239351,476,"Writing",0,1
205227,477,"Spelling",0,0
58977,477,"Elementary Math",0,0
5352,477,"ACT Math",0,0
166227,477,"Reading",0,0
19977,477,"Algebra 1",0,0
141852,477,"Prealgebra",0,0
54102,477,"Elementary (K-6th)",0,0
127227,477,"PSAT",0,0
34602,477,"Biology",0,0
24852,477,"Algebra 2",0,0
229602,477,"Vocabulary",0,0
477,477,"ACT English",0,0
171102,477,"Regents",0,0
146727,477,"Precalculus",0,0
175977,477,"SAT Math",0,0
214977,477,"Study Skills",0,0
29728,478,"American History",0,0
88228,478,"Geometry",0,0
19978,478,"Algebra 1",0,0
180853,478,"SAT Reading",0,0
185728,478,"SAT Writing",0,0
5353,478,"ACT Math",0,0
141853,478,"Prealgebra",0,0
151603,478,"Probability",0,0
210103,478,"Statistics",0,0
58978,478,"Elementary Math",0,0
171103,478,"Regents",0,0
166228,478,"Reading",0,0
195478,478,"Spanish",0,1
10228,478,"ACT Reading",0,0
136978,478,"Physics",0,0
478,478,"ACT English",0,0
24853,478,"Algebra 2",0,0
175978,478,"SAT Math",0,0
224728,478,"Trigonometry",0,0
127228,478,"PSAT",0,0
146728,478,"Precalculus",0,0
68728,478,"English",0,0
97978,478,"Grammar",0,0
58979,479,"Elementary Math",0,0
68729,479,"English",0,0
122354,479,"Microsoft Word",0,1
54104,479,"Elementary (K-6th)",0,0
239354,479,"Writing",0,0
229604,479,"Vocabulary",0,1
166229,479,"Reading",0,0
205229,479,"Spelling",0,0
97979,479,"Grammar",0,0
214979,479,"Study Skills",0,0
141855,480,"Prealgebra",0,0
19980,480,"Algebra 1",0,0
195480,480,"Spanish",0,0
146730,480,"Precalculus",0,0
39480,480,"Calculus",0,0
39481,481,"Calculus",0,0
88231,481,"Geometry",0,0
210106,481,"Statistics",0,0
146731,481,"Precalculus",0,0
24856,481,"Algebra 2",0,0
58981,481,"Elementary Math",0,1
19981,481,"Algebra 1",0,0
224731,481,"Trigonometry",0,0
141856,481,"Prealgebra",0,0
229607,482,"Vocabulary",0,0
97982,482,"Grammar",0,0
239357,482,"Writing",0,0
166232,482,"Reading",0,0
49232,482,"ESL/ESOL",0,0
219857,482,"TOEFL",0,0
68732,482,"English",0,0
107733,483,"Literature",0,0
132108,483,"Phonics",0,0
483,483,"ACT English",0,0
239358,483,"Writing",0,0
49233,483,"ESL/ESOL",0,0
68733,483,"English",0,0
180858,483,"SAT Reading",0,0
205233,483,"Spelling",0,0
219858,483,"TOEFL",0,0
156483,483,"Proofreading",0,0
229608,483,"Vocabulary",0,0
214983,483,"Study Skills",0,0
97983,483,"Grammar",0,0
10233,483,"ACT Reading",0,0
185733,483,"SAT Writing",0,0
161358,483,"Public Speaking",0,0
166233,483,"Reading",0,0
54108,483,"Elementary (K-6th)",0,0
200359,484,"Special Needs",0,0
239359,484,"Writing",0,0
49234,484,"ESL/ESOL",0,0
205234,484,"Spelling",0,0
190609,484,"Social Studies",0,0
132109,484,"Phonics",0,0
54109,484,"Elementary (K-6th)",0,0
156484,484,"Proofreading",0,0
68734,484,"English",0,0
161359,484,"Public Speaking",0,0
234484,484,"World History",0,0
214984,484,"Study Skills",0,0
97984,484,"Grammar",0,0
58984,484,"Elementary Math",0,0
229609,484,"Vocabulary",0,0
107734,484,"Literature",0,0
15109,484,"ADD/ADHD",0,0
166234,484,"Reading",0,0
83359,484,"Geography",0,0
5360,485,"ACT Math",0,0
185735,485,"SAT Writing",0,0
485,485,"ACT English",0,0
24860,485,"Algebra 2",0,0
10235,485,"ACT Reading",0,0
19985,485,"Algebra 1",0,0
180860,485,"SAT Reading",0,0
175985,485,"SAT Math",0,0
141860,485,"Prealgebra",0,0
15111,486,"ADD/ADHD",0,0
205236,486,"Spelling",0,0
200361,486,"Special Needs",0,0
180861,486,"SAT Reading",0,0
10236,486,"ACT Reading",0,0
161361,486,"Public Speaking",0,0
185736,486,"SAT Writing",0,0
239361,486,"Writing",0,0
214986,486,"Study Skills",0,0
117486,486,"Microsoft PowerPoint",0,0
132111,486,"Phonics",0,0
54111,486,"Elementary (K-6th)",0,0
29736,486,"American History",0,0
112611,486,"Microsoft Excel",0,0
68736,486,"English",0,0
166236,486,"Reading",0,0
234486,486,"World History",0,0
73611,486,"European History",0,0
156486,486,"Proofreading",0,0
190611,486,"Social Studies",0,0
486,486,"ACT English",0,0
122361,486,"Microsoft Word",0,0
107736,486,"Literature",0,0
93111,486,"Government & Politics",0,0
49236,486,"ESL/ESOL",0,0
97986,486,"Grammar",0,0
229611,486,"Vocabulary",0,0
127237,487,"PSAT",0,0
15113,488,"ADD/ADHD",0,0
229613,488,"Vocabulary",0,0
117488,488,"Microsoft PowerPoint",0,0
122363,488,"Microsoft Word",0,0
161363,488,"Public Speaking",0,0
156488,488,"Proofreading",0,0
166238,488,"Reading",0,0
97988,488,"Grammar",0,0
200363,488,"Special Needs",0,0
239363,488,"Writing",0,0
34613,488,"Biology",0,0
229614,489,"Vocabulary",0,0
58989,489,"Elementary Math",0,0
166239,489,"Reading",0,0
54114,489,"Elementary (K-6th)",0,0
63864,489,"Elementary Science",0,0
151615,490,"Probability",0,0
39490,490,"Calculus",0,0
5365,490,"ACT Math",0,0
175990,490,"SAT Math",0,0
166241,491,"Reading",0,0
156491,491,"Proofreading",0,0
68741,491,"English",0,0
49241,491,"ESL/ESOL",0,0
97991,491,"Grammar",0,0
49242,492,"ESL/ESOL",0,0
239367,492,"Writing",0,0
180868,493,"SAT Reading",0,0
200368,493,"Special Needs",0,0
493,493,"ACT English",0,0
29743,493,"American History",0,0
102868,493,"Handwriting",0,0
10243,493,"ACT Reading",0,0
73618,493,"European History",0,0
83368,493,"Geography",0,0
234493,493,"World History",0,0
15118,493,"ADD/ADHD",0,0
54118,493,"Elementary (K-6th)",0,0
166243,493,"Reading",0,0
93118,493,"Government & Politics",0,0
68743,493,"English",0,0
132118,493,"Phonics",0,0
205243,493,"Spelling",0,0
107743,493,"Literature",0,0
190618,493,"Social Studies",0,0
185743,493,"SAT Writing",0,0
97993,493,"Grammar",0,0
229618,493,"Vocabulary",0,0
156493,493,"Proofreading",0,0
239368,493,"Writing",0,0
54119,494,"Elementary (K-6th)",0,0
15119,494,"ADD/ADHD",0,0
200369,494,"Special Needs",0,0
219870,495,"TOEFL",0,0
180870,495,"SAT Reading",0,0
495,495,"ACT English",0,0
156495,495,"Proofreading",0,0
97995,495,"Grammar",0,0
10245,495,"ACT Reading",0,0
161370,495,"Public Speaking",0,0
166245,495,"Reading",0,0
239370,495,"Writing",0,0
229620,495,"Vocabulary",0,0
107745,495,"Literature",0,0
68745,495,"English",0,0
49245,495,"ESL/ESOL",0,0
185745,495,"SAT Writing",0,0
156496,496,"Proofreading",0,0
229621,496,"Vocabulary",0,0
214996,496,"Study Skills",0,0
54121,496,"Elementary (K-6th)",0,0
63871,496,"Elementary Science",0,0
205246,496,"Spelling",0,0
58996,496,"Elementary Math",0,0
132121,496,"Phonics",0,0
166246,496,"Reading",0,0
97996,496,"Grammar",0,0
107746,496,"Literature",0,0
161371,496,"Public Speaking",0,0
15121,496,"ADD/ADHD",0,0
200371,496,"Special Needs",0,0
239371,496,"Writing",0,0
117497,497,"Microsoft PowerPoint",0,0
229622,497,"Vocabulary",0,0
185747,497,"SAT Writing",0,0
156497,497,"Proofreading",0,0
166247,497,"Reading",0,0
68747,497,"English",0,0
107747,497,"Literature",0,0
161372,497,"Public Speaking",0,0
497,497,"ACT English",0,0
239372,497,"Writing",0,0
97997,497,"Grammar",0,0
219872,497,"TOEFL",0,0
180872,497,"SAT Reading",0,0
10247,497,"ACT Reading",0,0
156498,498,"Proofreading",0,0
161373,498,"Public Speaking",0,0
239373,498,"Writing",0,0
97998,498,"Grammar",0,0
229623,498,"Vocabulary",0,0
107748,498,"Literature",0,0
214998,498,"Study Skills",0,0
166248,498,"Reading",0,0
68748,498,"English",0,0
219874,499,"TOEFL",0,0
49249,499,"ESL/ESOL",0,0
166249,499,"Reading",0,0
156499,499,"Proofreading",0,0
161374,499,"Public Speaking",0,0
97999,499,"Grammar",0,0
107749,499,"Literature",0,0
68749,499,"English",0,0
239374,499,"Writing",0,0
229624,499,"Vocabulary",0,0
229625,500,"Vocabulary",0,0
156500,500,"Proofreading",0,0
49250,500,"ESL/ESOL",0,0
205250,500,"Spelling",0,0
166250,500,"Reading",0,0
239375,500,"Writing",0,0
98000,500,"Grammar",0,0
68750,500,"English",0,0
146751,501,"Precalculus",0,0
141876,501,"Prealgebra",0,0
224751,501,"Trigonometry",0,0
24876,501,"Algebra 2",0,0
20001,501,"Algebra 1",0,0
39501,501,"Calculus",0,0
219877,502,"TOEFL",0,0
166252,502,"Reading",0,0
239377,502,"Writing",0,0
49252,502,"ESL/ESOL",0,0
54128,503,"Elementary (K-6th)",0,0
132128,503,"Phonics",0,0
98003,503,"Grammar",0,0
229628,503,"Vocabulary",0,0
185754,504,"SAT Writing",0,0
205254,504,"Spelling",0,0
504,504,"ACT English",0,0
229629,504,"Vocabulary",0,0
166254,504,"Reading",0,0
156504,504,"Proofreading",0,0
161379,504,"Public Speaking",0,0
54129,504,"Elementary (K-6th)",0,0
78504,504,"GED",0,0
219879,504,"TOEFL",0,0
190629,504,"Social Studies",0,0
117504,504,"Microsoft PowerPoint",0,0
5379,504,"ACT Math",0,0
68754,504,"English",0,0
180879,504,"SAT Reading",0,0
239379,504,"Writing",0,0
73629,504,"European History",0,0
49254,504,"ESL/ESOL",0,0
132129,504,"Phonics",0,0
171129,504,"Regents",0,0
122379,504,"Microsoft Word",0,0
176004,504,"SAT Math",0,0
15129,504,"ADD/ADHD",0,0
215004,504,"Study Skills",0,0
107754,504,"Literature",0,0
98004,504,"Grammar",0,0
10254,504,"ACT Reading",0,0
29754,504,"American History",0,0
200379,504,"Special Needs",0,0
200380,505,"Special Needs",0,0
59005,505,"Elementary Math",0,0
15130,505,"ADD/ADHD",0,0
54130,505,"Elementary (K-6th)",0,0
166255,505,"Reading",0,0
229630,505,"Vocabulary",0,0
205255,505,"Spelling",0,0
98005,505,"Grammar",0,0
63880,505,"Elementary Science",0,0
215005,505,"Study Skills",0,0
102880,505,"Handwriting",0,0
132130,505,"Phonics",0,0
102881,506,"Handwriting",0,0
15131,506,"ADD/ADHD",0,0
59006,506,"Elementary Math",0,0
132131,506,"Phonics",0,0
200381,506,"Special Needs",0,0
215006,506,"Study Skills",0,0
205256,506,"Spelling",0,0
166256,506,"Reading",0,0
54131,506,"Elementary (K-6th)",0,0
132132,507,"Phonics",0,0
215007,507,"Study Skills",0,0
63882,507,"Elementary Science",0,0
98007,507,"Grammar",0,0
54132,507,"Elementary (K-6th)",0,0
166257,507,"Reading",0,0
229632,507,"Vocabulary",0,0
205257,507,"Spelling",0,0
234508,508,"World History",0,0
29758,508,"American History",0,0
239384,509,"Writing",0,0
68759,509,"English",0,0
107759,509,"Literature",0,0
219884,509,"TOEFL",0,0
98009,509,"Grammar",0,0
166259,509,"Reading",0,0
49259,509,"ESL/ESOL",0,0
166260,510,"Reading",0,0
